run,item_number,scene_id,question,level,system,dimension,expert,score
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Correctness,2,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Correctness,3,6
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,RAG,Usefulness,1,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,RAG,Usefulness,2,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,RAG,Usefulness,3,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Usefulness,1,7
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Usefulness,2,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Usefulness,3,7
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,RAG,Safety,1,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,RAG,Safety,2,9
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,RAG,Safety,3,8
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Safety,1,7
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Safety,2,9
2,2,L1-2,我想研究薄膜表面的纳米颗粒、自组装结构等纳米尺度形貌，一般适合用哪种实验技术？,L1,No-RAG,Safety,3,7
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Correctness,1,9
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Correctness,2,9
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Correctness,3,9
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Correctness,1,7
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Correctness,2,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Correctness,3,7
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Usefulness,1,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Usefulness,2,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Usefulness,3,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Usefulness,1,7
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Usefulness,2,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Usefulness,3,7
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Safety,1,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Safety,2,9
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,RAG,Safety,3,8
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Safety,1,7
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Safety,2,9
2,3,L1-3,我想研究材料中局域原子结构和价态变化，常规应该选择什么技术？,L1,No-RAG,Safety,3,7
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Correctness,1,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Correctness,2,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Correctness,3,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Correctness,1,7
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Correctness,2,8
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Correctness,3,7
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Usefulness,1,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Usefulness,2,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Usefulness,3,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Usefulness,1,8
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Usefulness,2,8
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Usefulness,3,7
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Safety,1,8
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Safety,2,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,RAG,Safety,3,8
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Safety,1,7
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Safety,2,9
2,4,L1-4,我想做三维成像看内部微观结构，一般可以选择哪类实验技术？,L1,No-RAG,Safety,3,5
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Correctness,1,9
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Correctness,2,10
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Correctness,3,9
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Correctness,1,7
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Correctness,2,9
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Correctness,3,7
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Usefulness,1,9
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Usefulness,2,10
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Usefulness,3,9
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Usefulness,1,8
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Usefulness,2,9
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Usefulness,3,8
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Safety,1,7
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Safety,2,10
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,RAG,Safety,3,10
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Safety,1,7
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Safety,2,10
2,5,L1-5,高能同步辐射HEPS装置的设备参数是什么？,L1,No-RAG,Safety,3,8
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Correctness,1,9
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Correctness,2,10
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Correctness,3,9
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Correctness,1,3
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Correctness,2,4
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Correctness,3,3
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Usefulness,1,9
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Usefulness,2,10
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Usefulness,3,9
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Usefulness,1,3
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Usefulness,2,4
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Usefulness,3,3
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Safety,1,6
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Safety,2,10
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,RAG,Safety,3,10
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Safety,1,5
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Safety,2,5
2,6,L1-6,北京同步辐射装置和高能同步辐射装置分别有几条线站，分别是哪些？,L1,No-RAG,Safety,3,5
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Correctness,1,9
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Correctness,2,10
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Correctness,3,9
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Correctness,1,4
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Correctness,2,6
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Correctness,3,4
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Usefulness,1,9
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Usefulness,2,10
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Usefulness,3,9
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Usefulness,1,7
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Usefulness,2,6
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Usefulness,3,6
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Safety,1,7
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Safety,2,10
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,RAG,Safety,3,10
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Safety,1,7
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Safety,2,7
2,7,L2-1,我有一批薄膜，计划在 1W1A-漫散射实验站做 GIWAXS 批量测试。请问在 1W1A 进行 GIWAXS 测量时，样品的推荐尺寸和基底要求是什么？,L2,No-RAG,Safety,3,6
2,8,L2-2,在 1W1A-漫散射实验站做薄膜 GIWAXS 实验前，样品制备和批量测试准备有哪些具体建议？,L2,RAG,Correctness,1,9
2,8,L2-2,在 1W1A-漫散射实验站做薄膜 GIWAXS 实验前，样品制备和批量测试准备有哪些具体建议？,L2,RAG,Correctness,2,10
2,8,L2-2,在 1W1A-漫散射实验站做薄膜 GIWAXS 实验前，样品制备和批量测试准备有哪些具体建议？,L2,RAG,Correctness,3,9
2,8,L2-2,在 1W1A-漫散射实验站做薄膜 GIWAXS 实验前，样品制备和批量测试准备有哪些具体建议？,L2,No-RAG,Correctness,1,3
2,8,L2-2,在 1W1A-漫散射实验站做薄膜 GIWAXS 实验前，样品制备和批量测试准备有哪些具体建议？,L2,No-RAG,Correctness,2,7
2,8,L2-2,在 1W1A-漫散射实验站做薄膜 GIWAXS 实验前，样品制备和批量测试准备有哪些具体建议？,L2,No-RAG,Correctness,3,4
